rep1	rep2	rep3
ENSMUSG00000092247	6.74903878590035	3.21126302865873	11.5822138005684
ENSMUSG00000061843	2.24967959530012	4.28168403821165	6.61840788603906
ENSMUSG00000060816	0	0	0
ENSMUSG00000062546	0	0	0
ENSMUSG00000057697	26.9961551436014	19.2675781719524	19.0279226723623
ENSMUSG00000092552	2.24967959530012	0	0
ENSMUSG00000099754	0	0	0
ENSMUSG00000047203	0	0	0
ENSMUSG00000108119	0	1.07042100955291	0
ENSMUSG00000049694	0	0	0
ENSMUSG00000056643	0	2.14084201910582	4.9638059145293
ENSMUSG00000034456	0	2.14084201910582	0
ENSMUSG00000034430	1323.93644183412	1405.46278554297	1476.73225957247
ENSMUSG00000108181	77.6139460378541	52.4506294680927	72.8024867464297
ENSMUSG00000048794	13.4980775718007	10.7042100955291	7.44570887179395
ENSMUSG00000107605	4.49935919060024	0	6.61840788603906
ENSMUSG00000030087	727.771349079588	703.266603276263	658.531584660887
ENSMUSG00000107451	21.3719561553511	21.4084201910582	20.6825246438721
ENSMUSG00000108111	0	2.14084201910582	2.48190295726465
ENSMUSG00000030088	2796.35173695805	2715.65810123574	2716.85643721904
ENSMUSG00000108271	0	0	0
ENSMUSG00000089781	0	0	0.827300985754883
ENSMUSG00000030089	331.827740306767	299.717882674815	338.366103173747
ENSMUSG00000034312	1147.33659360306	1202.08279372792	1148.29376822778
ENSMUSG00000093052	0	0	0
ENSMUSG00000107999	0	0	0
ENSMUSG00000107795	13.4980775718007	8.56336807642329	14.8914177435879
ENSMUSG00000058700	4.49935919060024	4.28168403821165	5.79110690028418
ENSMUSG00000088379	0	0	0
ENSMUSG00000099662	29.2458347389015	12.8450521146349	19.8552236581172
ENSMUSG00000030091	8988.59482302162	9204.55026114549	9237.64280693902
ENSMUSG00000107882	3.37451939295018	0	0.827300985754883
ENSMUSG00000034245	271.086391233664	264.393989359569	301.137558814777
ENSMUSG00000085624	0	0	0
ENSMUSG00000108158	0	0	0
ENSMUSG00000107397	0	0	0
ENSMUSG00000064080	1709.75649242809	1738.36371951393	1859.77261597698
ENSMUSG00000030093	4.49935919060024	11.774631105082	9.10031084330371
ENSMUSG00000108804	0	0	0
ENSMUSG00000108595	0	0	0
ENSMUSG00000098240	6.74903878590035	9.6337890859762	8.27300985754883
ENSMUSG00000097693	4.49935919060024	6.42252605731747	3.30920394301953
ENSMUSG00000100680	53.9923102872028	62.0844185540689	44.6742532307637
ENSMUSG00000108810	2.24967959530012	1.07042100955291	0
ENSMUSG00000034203	5199.00954473857	5051.31674408019	5160.70354913896
ENSMUSG00000030095	2753.60782464734	2800.22136099042	2721.82024313356
ENSMUSG00000030094	1903.2289376239	1890.36350287044	1961.53063722483
ENSMUSG00000034192	3250.78701520867	3096.72798063657	3094.10568672326
ENSMUSG00000108584	0	0	0
ENSMUSG00000108335	0	0	0
ENSMUSG00000108308	0	0	0
ENSMUSG00000108751	0	0	0
ENSMUSG00000030096	23017.5967793132	22904.8687624132	22486.8680938035
ENSMUSG00000108784	4.49935919060024	9.6337890859762	11.5822138005684
ENSMUSG00000108526	10.1235581788505	13.9154731241878	4.13650492877441
ENSMUSG00000108574	20.2471163577011	23.5492622101641	19.8552236581172
ENSMUSG00000030098	8.99871838120047	17.1267361528466	19.0279226723623
ENSMUSG00000108310	5.62419898825029	4.28168403821165	0
ENSMUSG00000034083	1349.80775718007	1338.02626194114	1250.87909046138
ENSMUSG00000034063	4.49935919060024	16.0563151432937	7.44570887179395
ENSMUSG00000108625	0	0	0
ENSMUSG00000034037	79.8636256331542	105.971679945738	109.203730119645
ENSMUSG00000107794	0	2.14084201910582	0
ENSMUSG00000087317	0	0	0
ENSMUSG00000005893	2532.01438451028	2485.51758418186	2584.48827949825
ENSMUSG00000108199	208.095362565261	248.337674216275	230.816975025612
ENSMUSG00000014551	1934.7244519581	2110.87023083834	1947.46652046699
ENSMUSG00000014550	3425.13718384443	3426.41765157887	3429.16258595399
ENSMUSG00000005892	49030.6419397684	48688.0996195142	51475.4946346546
ENSMUSG00000108140	0	0	0
ENSMUSG00000108279	0	0	0
ENSMUSG00000030020	1344.18355819182	1323.0403678074	1372.49233536735
ENSMUSG00000098130	0	0	0
ENSMUSG00000030022	3183.29662734967	3154.53071515243	3317.47695287708
ENSMUSG00000048636	384.69521079632	277.239041474204	335.056899230728
ENSMUSG00000079462	0	6.42252605731747	1.65460197150977
ENSMUSG00000097462	25.8713153459514	29.9717882674815	17.3733207008525
ENSMUSG00000108286	0	0	0
ENSMUSG00000097996	2.24967959530012	0	0
ENSMUSG00000108256	29.2458347389015	33.1830512961403	43.0196512592539
ENSMUSG00000107655	2.24967959530012	11.774631105082	10.7549128148135
ENSMUSG00000077180	0	0	0
ENSMUSG00000107848	0	1.07042100955291	0
ENSMUSG00000088630	0	0	0
ENSMUSG00000107739	0	0	1.65460197150977
ENSMUSG00000045095	3644.48094438619	3652.27648459453	3756.77377631292
ENSMUSG00000088627	0	0	0
ENSMUSG00000089069	0	0	0
ENSMUSG00000107545	0	0	0
ENSMUSG00000107435	0	0	0
ENSMUSG00000107616	0	1.07042100955291	0
ENSMUSG00000107781	0	0	0
ENSMUSG00000045100	895.372478929447	1021.18164311348	1005.99799867794
ENSMUSG00000030029	2367.78777405337	2205.067279679	2620.06222188571
ENSMUSG00000098531	0	1.07042100955291	0
ENSMUSG00000107716	0	0	0
ENSMUSG00000097943	10.1235581788505	2.14084201910582	4.13650492877441
ENSMUSG00000092767	0	0	0
ENSMUSG00000088595	0	0	0
ENSMUSG00000107940	0	0	0
ENSMUSG00000108187	1.12483979765006	4.28168403821165	0
ENSMUSG00000093999	0	0	0
ENSMUSG00000085413	1.12483979765006	0	0
ENSMUSG00000030031	4168.65629009112	3855.65647640959	3868.45940938983
ENSMUSG00000107934	0	0	0
ENSMUSG00000107900	0	0	0
ENSMUSG00000068180	0	0	0
ENSMUSG00000068181	0	0	0
ENSMUSG00000061838	2338.54193931447	2408.44727149405	2387.59064488859
ENSMUSG00000107856	0	1.07042100955291	0.827300985754883
ENSMUSG00000107747	0	0	0.827300985754883
ENSMUSG00000059187	0	0	0
ENSMUSG00000072878	0	0	0
ENSMUSG00000065239	0	0	0
ENSMUSG00000077598	0	0	0
ENSMUSG00000046500	41.6190725130522	52.4506294680927	39.7104473162344
ENSMUSG00000035245	1007.85645869445	1055.43511541917	1000.20689177765
ENSMUSG00000107502	8.99871838120047	3.21126302865873	2.48190295726465
ENSMUSG00000030059	2950.4547892361	2722.08062729305	2660.5999701877
ENSMUSG00000065728	3.37451939295018	1.07042100955291	2.48190295726465
ENSMUSG00000030061	9291.17672858949	9034.35332062657	8692.45145732655
ENSMUSG00000035199	1584.89927488893	1610.98361937713	1631.43754390863
ENSMUSG00000044086	6.74903878590035	10.7042100955291	6.61840788603906
ENSMUSG00000030064	1184.45630692551	1127.15332305922	1073.83667950984
ENSMUSG00000108185	0	0	0
ENSMUSG00000064724	0	0	0.827300985754883
ENSMUSG00000065017	0	0	0
ENSMUSG00000108093	1.12483979765006	0	0
ENSMUSG00000094510	0	0	0
ENSMUSG00000089464	0	0	0
ENSMUSG00000035158	5459.97237779339	5099.48568951007	5103.61978112187
ENSMUSG00000083086	26.9961551436014	22.4788412006111	23.9917285868916
ENSMUSG00000107902	4.49935919060024	0	4.13650492877441
ENSMUSG00000090667	0	0	0
ENSMUSG00000107614	1.12483979765006	1.07042100955291	0
ENSMUSG00000107929	0	0	0
ENSMUSG00000107938	0	0	0
ENSMUSG00000107514	0	0	0
ENSMUSG00000030067	911.120236096548	945.181751435221	844.674306455735
ENSMUSG00000105902	0	0	0
ENSMUSG00000030068	0	0	0
ENSMUSG00000093559	0	0	0
ENSMUSG00000088699	0	0	0
ENSMUSG00000084547	0	0	0
ENSMUSG00000093661	5.62419898825029	13.9154731241878	4.9638059145293
ENSMUSG00000107583	1.12483979765006	1.07042100955291	0
ENSMUSG00000072875	85.4878246214045	105.971679945738	96.7942153333213
ENSMUSG00000030069	0	2.14084201910582	0
ENSMUSG00000097548	6.74903878590035	7.49294706687038	1.65460197150977
ENSMUSG00000108082	1.12483979765006	0	0
ENSMUSG00000107713	11.2483979765006	0	6.61840788603906
ENSMUSG00000084319	4643.33868469944	4588.89486795333	4526.99099405072
ENSMUSG00000107204	0	0	0
ENSMUSG00000087946	0	0	0
ENSMUSG00000107528	10.1235581788505	2.14084201910582	9.10031084330371
ENSMUSG00000108151	3.37451939295018	2.14084201910582	11.5822138005684
ENSMUSG00000107558	0	0	0
ENSMUSG00000072872	12636.4502868008	12199.5882458745	12511.2728075711
ENSMUSG00000108269	6.74903878590035	8.56336807642329	5.79110690028418
ENSMUSG00000107461	11.2483979765006	5.35210504776456	9.92761182905859
ENSMUSG00000107690	15.7477571671008	29.9717882674815	33.9193404159502
ENSMUSG00000087929	0	0	0
ENSMUSG00000107663	3.37451939295018	0	2.48190295726465
ENSMUSG00000101553	8.99871838120047	4.28168403821165	4.9638059145293
ENSMUSG00000035378	2129.32173695156	2365.63043111193	2352.84400348689
ENSMUSG00000079224	123.732377741506	107.042100955291	107.549128148135
ENSMUSG00000108019	0	0	0
ENSMUSG00000108122	33.7451939295018	38.5351563439048	47.1561561880283
ENSMUSG00000030074	32.6203541318517	23.5492622101641	23.9917285868916
ENSMUSG00000084157	0	0	0
ENSMUSG00000107989	0	0	0
ENSMUSG00000052144	9207.93858356338	8855.59301203124	8914.99542249462
ENSMUSG00000108074	0	0	0
ENSMUSG00000108056	0	1.07042100955291	0
ENSMUSG00000107887	0	0	0
ENSMUSG00000107427	0	0	0
ENSMUSG00000107954	6.74903878590035	5.35210504776456	4.9638059145293
ENSMUSG00000107806	0	0	0
ENSMUSG00000035357	145.104333896858	194.81662373863	140.64116757833
ENSMUSG00000097834	0	0	1.65460197150977
ENSMUSG00000108076	0	0	0
ENSMUSG00000108067	2.24967959530012	0	0
ENSMUSG00000107448	0	0	0
ENSMUSG00000107720	1.12483979765006	0	0
ENSMUSG00000108274	0	0	0
ENSMUSG00000107696	0	0	0
ENSMUSG00000107738	0	0	0
ENSMUSG00000052236	0	0	0
ENSMUSG00000107579	0	0	0
ENSMUSG00000107421	0	0	0
ENSMUSG00000108177	0	0	0
ENSMUSG00000030075	7.87387858355041	14.9858941337408	17.3733207008525
ENSMUSG00000108092	100.110741990855	86.7041017737858	79.4208946324687
ENSMUSG00000107563	0	0	0
ENSMUSG00000107533	0	0	0
ENSMUSG00000098533	0	0	0
ENSMUSG00000089288	0	0	0
ENSMUSG00000108294	0	0	0
ENSMUSG00000107445	0	0	0
ENSMUSG00000108296	0	0	0
ENSMUSG00000030077	13.4980775718007	25.6901042292699	16.5460197150977
ENSMUSG00000107804	2.24967959530012	6.42252605731747	1.65460197150977
ENSMUSG00000107919	0	0	0
ENSMUSG00000107595	0	0	0.827300985754883
ENSMUSG00000088265	0	0	0
ENSMUSG00000107511	66.3655480613535	53.5210504776456	65.3567778746357
ENSMUSG00000107823	0	0	0
ENSMUSG00000089091	0	0	0
ENSMUSG00000108172	0	0	0
ENSMUSG00000107074	0	0	0
ENSMUSG00000030092	0	0	0
ENSMUSG00000107836	1.12483979765006	0	0
ENSMUSG00000089587	0	0	0
ENSMUSG00000094357	0	0	0
ENSMUSG00000108237	7.87387858355041	13.9154731241878	9.10031084330371
ENSMUSG00000108270	0	0	0
ENSMUSG00000085067	0	0	1.65460197150977
ENSMUSG00000064293	0	0	0
ENSMUSG00000005364	7.87387858355041	6.42252605731747	11.5822138005684
ENSMUSG00000013736	4143.90981454282	4135.0363599029	4086.03956864337
ENSMUSG00000005362	2404.90748737583	2478.02463711499	2317.27006109943
ENSMUSG00000094963	0	0	0
ENSMUSG00000107981	0	0	0
ENSMUSG00000107714	1.12483979765006	3.21126302865873	3.30920394301953
ENSMUSG00000107697	0	0	0
ENSMUSG00000098494	1.12483979765006	2.14084201910582	4.13650492877441
ENSMUSG00000107674	0	0	0
ENSMUSG00000034648	47.2432715013025	63.1548395636218	60.3929719601064
ENSMUSG00000107496	0	0	0
ENSMUSG00000107475	0	0	0
ENSMUSG00000108009	0	0	0
ENSMUSG00000034639	173.225328838109	188.394097681312	177.8697119373
ENSMUSG00000030101	2021.33711637716	1963.15213152004	1884.59164554962
ENSMUSG00000091845	489.305311977776	514.87250559495	452.533639207921
ENSMUSG00000030102	3129.30431706246	2975.77040655709	3065.15015222184
ENSMUSG00000098674	0	0	0
ENSMUSG00000108219	4.49935919060024	0	1.65460197150977
ENSMUSG00000105697	0	0	0
ENSMUSG00000107458	1.12483979765006	1.07042100955291	0
ENSMUSG00000043024	422.939763916422	428.168403821165	445.087930336127
ENSMUSG00000087341	74.2394266449039	92.0562068215504	64.5294768888809
ENSMUSG00000102192	1.12483979765006	0	0
ENSMUSG00000090576	30.3706745365516	34.2534723056932	35.57394238746
ENSMUSG00000030103	1415.04846544377	1476.11057217347	1468.45924971492
ENSMUSG00000030105	6128.12721759752	6172.04754108209	5885.41921266024
ENSMUSG00000030104	2993.19870154681	3032.5027200634	3051.08603546401
ENSMUSG00000107751	3.37451939295018	2.14084201910582	1.65460197150977
ENSMUSG00000107501	0	0	0
ENSMUSG00000107641	0	0	0
ENSMUSG00000107404	0	0	0
ENSMUSG00000107551	0	0	0
ENSMUSG00000108272	0	0	1.65460197150977
ENSMUSG00000107930	0	0	0
ENSMUSG00000108247	0	0	0
ENSMUSG00000092448	0	2.14084201910582	0
ENSMUSG00000056755	0	0	0
ENSMUSG00000092603	0	0	0
ENSMUSG00000089605	0	0	0
ENSMUSG00000089084	0	0	0
ENSMUSG00000089490	0	0	0
ENSMUSG00000088572	0	0	0
ENSMUSG00000107893	0	0	0
ENSMUSG00000100219	0	0	0
ENSMUSG00000077262	0	0	0
ENSMUSG00000057604	8.99871838120047	11.774631105082	10.7549128148135
ENSMUSG00000044574	1.12483979765006	0	0
ENSMUSG00000107559	2.24967959530012	0	0
ENSMUSG00000034387	0	4.28168403821165	1.65460197150977
ENSMUSG00000107541	0	0	0
ENSMUSG00000062694	0	0	0
ENSMUSG00000049112	11.2483979765006	9.6337890859762	7.44570887179395
ENSMUSG00000099205	0	0	0
ENSMUSG00000083443	44.9935919060024	54.5914714871985	68.6659818176553
ENSMUSG00000094026	0	0	0.827300985754883
ENSMUSG00000029633	51.7426306919027	85.6336807642329	54.6018650598223
ENSMUSG00000030254	2939.2063912596	2953.29156535648	2874.04362451246
ENSMUSG00000097579	4.49935919060024	4.28168403821165	3.30920394301953
ENSMUSG00000030257	813.259173700993	630.477974626665	728.852168450052
ENSMUSG00000108103	0	2.14084201910582	4.13650492877441
ENSMUSG00000094189	0	0	0
ENSMUSG00000108188	0	0	0
ENSMUSG00000108215	1.12483979765006	1.07042100955291	1.65460197150977
ENSMUSG00000065309	0	0	0
ENSMUSG00000107455	4.49935919060024	7.49294706687038	11.5822138005684
ENSMUSG00000030264	5371.11003377903	5238.64042075195	5041.57220719026
ENSMUSG00000077431	0	0	0
ENSMUSG00000086429	596.165092754531	582.309029196784	627.921448187956
ENSMUSG00000034269	21981.6193256775	21942.5602748251	21702.5867593078
ENSMUSG00000042873	33.7451939295018	55.6618924967514	76.9389916752041
ENSMUSG00000030269	3326.15128165122	3181.29124039125	3267.01159274603
ENSMUSG00000090194	20.2471163577011	10.7042100955291	12.4095147863232
ENSMUSG00000030270	235.091517708862	262.253147340463	252.326800655239
ENSMUSG00000107812	2.24967959530012	4.28168403821165	0.827300985754883
ENSMUSG00000001632	4172.03080948407	4344.83887777527	4338.36636929861
ENSMUSG00000085012	4.49935919060024	1.07042100955291	5.79110690028418
ENSMUSG00000030271	974.111264764951	1081.12521964844	1025.0259213503
ENSMUSG00000030272	114.733659360306	142.365994270537	118.304040962948
ENSMUSG00000108162	13.4980775718007	13.9154731241878	12.4095147863232
ENSMUSG00000048930	4949.29510966026	5003.14779865031	5059.77282887686
ENSMUSG00000079426	7021.25001693167	7229.62349852036	7137.12560410737
ENSMUSG00000030276	89.9871838120047	88.8449437928917	63.702175903126
ENSMUSG00000051169	245.215075887713	224.788412006111	261.427111498543
ENSMUSG00000107944	15.7477571671008	13.9154731241878	18.2006216866074
ENSMUSG00000095146	0	0	0
ENSMUSG00000030278	0	0	0
ENSMUSG00000108018	0	0	0
ENSMUSG00000051256	2184.43888703641	2177.23633343062	2155.94636887722
ENSMUSG00000043088	0	1.07042100955291	4.9638059145293
ENSMUSG00000030281	155.227892075708	219.436306958347	169.596702079751
ENSMUSG00000030284	1410.54910625317	1570.30762101412	1520.57921181747
ENSMUSG00000045009	51.7426306919027	58.8731555254101	90.1758074472822
ENSMUSG00000030286	2359.91389546982	2396.67264038897	2427.30109220483
ENSMUSG00000092760	1.12483979765006	1.07042100955291	1.65460197150977
ENSMUSG00000034023	6738.9152277215	6602.35678692236	6608.48027421
ENSMUSG00000107786	0	0	0
ENSMUSG00000033963	30.3706745365516	31.0422092770344	38.0558453447246
ENSMUSG00000033940	4750.1984654762	4690.58486386086	4648.60423895669
ENSMUSG00000107937	14.6229173694508	22.4788412006111	21.509825629627
ENSMUSG00000107560	32.6203541318517	31.0422092770344	26.4736315441563
ENSMUSG00000033933	2431.90364251943	2359.20790505462	2421.50998530454
ENSMUSG00000097671	0	0	0
ENSMUSG00000060477	806.510134915092	758.928495773014	838.883199555451
ENSMUSG00000107723	0	0	0
ENSMUSG00000107846	5.62419898825029	2.14084201910582	0
ENSMUSG00000108024	5.62419898825029	2.14084201910582	14.064116757833
ENSMUSG00000056952	3501.62629008463	3560.22027777298	3703.82651322461
ENSMUSG00000106581	0	3.21126302865873	0.827300985754883
ENSMUSG00000097994	106.859780776756	122.027995089032	139.813866592575
ENSMUSG00000064177	32.6203541318517	22.4788412006111	39.7104473162344
ENSMUSG00000108154	6.74903878590035	18.1971571623995	9.10031084330371
ENSMUSG00000108137	24.7464755483013	16.0563151432937	43.0196512592539
ENSMUSG00000030298	6180.99468808707	6303.7093252571	6515.82256380546
ENSMUSG00000030302	232.841838113562	225.858833015664	222.543965168063
ENSMUSG00000108297	0	4.28168403821165	3.30920394301953
ENSMUSG00000087053	0	0	0
ENSMUSG00000087083	0	0	0
ENSMUSG00000107540	0	0	0
ENSMUSG00000107474	0	0	0
ENSMUSG00000030307	0	0	1.65460197150977
ENSMUSG00000108186	0	0	0
ENSMUSG00000030310	277.835430019565	357.520617190672	330.093093316198
ENSMUSG00000053004	26.9961551436014	34.2534723056932	18.2006216866074
ENSMUSG00000030314	1228.32505903386	1233.12500300495	1243.43338158959
ENSMUSG00000107411	0	0	0
ENSMUSG00000107566	0	0	0
ENSMUSG00000107395	0	0	0
ENSMUSG00000030315	798.636256331542	799.604494136025	730.506770421562
ENSMUSG00000030316	2293.54834740847	2282.13759236681	2457.083927692
ENSMUSG00000089134	0	0	0
ENSMUSG00000107941	0	0	0
ENSMUSG00000097486	0	0	0
ENSMUSG00000009394	2.24967959530012	0	0.827300985754883
ENSMUSG00000107489	0	0	0
ENSMUSG00000092004	0	0	0
ENSMUSG00000030317	2.24967959530012	5.35210504776456	7.44570887179395
ENSMUSG00000000440	0	0	0
ENSMUSG00000108141	0	0	0
ENSMUSG00000107704	2.24967959530012	1.07042100955291	1.65460197150977
ENSMUSG00000042389	1433.04590220618	1497.51899236452	1491.62367731605
ENSMUSG00000068011	4.49935919060024	14.9858941337408	13.2368157720781
ENSMUSG00000000439	1706.38197303514	1669.85677490254	1635.5740488374
ENSMUSG00000107949	0	2.14084201910582	1.65460197150977
ENSMUSG00000000441	5628.69834744089	5770.63966249975	5762.15136578276
ENSMUSG00000081805	2.24967959530012	9.6337890859762	5.79110690028418
ENSMUSG00000107994	8.99871838120047	3.21126302865873	10.7549128148135
ENSMUSG00000088358	0	0	0
ENSMUSG00000059900	916.744435084798	982.646486769573	1052.32685388021
ENSMUSG00000098477	0	0	0
ENSMUSG00000108204	3.37451939295018	0	0
ENSMUSG00000030319	1767.12332210824	1695.54687913181	1829.9897804898
ENSMUSG00000099163	0	0	0
ENSMUSG00000057841	50307.3351101012	51391.9830896448	51698.0385998226
ENSMUSG00000064563	0	0	0
ENSMUSG00000030321	123.732377741506	142.365994270537	128.231652792007
ENSMUSG00000107429	5833.41919061321	6246.97701175079	6457.91149480262
ENSMUSG00000030322	2091.07718383146	2045.57454925561	2122.85432944703
ENSMUSG00000030323	1913.35249580275	1850.75792551698	1801.03424598838
ENSMUSG00000030324	6.74903878590035	4.28168403821165	4.9638059145293
ENSMUSG00000107548	0	0	0
ENSMUSG00000042279	0	2.14084201910582	0
ENSMUSG00000030123	68.6152276566536	57.8027345158572	52.1199621025576
ENSMUSG00000030126	2148.44401351161	2251.09538308977	2100.51720283165
ENSMUSG00000092625	4.49935919060024	0	0
ENSMUSG00000101878	0	0	0
ENSMUSG00000082474	2.24967959530012	4.28168403821165	4.9638059145293
ENSMUSG00000108030	26.9961551436014	17.1267361528466	26.4736315441563
ENSMUSG00000024104	11859.1859866246	12057.222251604	11950.3627392293
ENSMUSG00000107577	145.104333896858	186.253255662207	143.95037152135
ENSMUSG00000042213	115.858499157956	127.380100136796	131.540856735026
ENSMUSG00000107497	3.37451939295018	4.28168403821165	4.9638059145293
ENSMUSG00000025702	1394.80134908607	1293.06857953992	1422.13039451264
ENSMUSG00000077758	0	0	0
ENSMUSG00000107556	5.62419898825029	0	4.9638059145293
ENSMUSG00000025701	49.4929510966026	51.3802084585398	33.9193404159502
ENSMUSG00000107914	0	0	1.65460197150977
ENSMUSG00000053391	0	1.07042100955291	0
ENSMUSG00000053251	1.12483979765006	0	2.48190295726465
ENSMUSG00000081649	0	0	0
ENSMUSG00000107906	8.99871838120047	3.21126302865873	0
ENSMUSG00000051046	0	0	0
ENSMUSG00000050654	0	0	0.827300985754883
ENSMUSG00000108138	0	0	0
ENSMUSG00000059878	1644.51578416439	1642.02582865417	1737.33207008525
ENSMUSG00000107428	1.12483979765006	3.21126302865873	4.9638059145293
ENSMUSG00000042129	503.928229347226	478.478191270151	531.127232854635
ENSMUSG00000098334	0	0	0
ENSMUSG00000048489	0	0	2.48190295726465
ENSMUSG00000048108	354.324536259769	360.731880219331	417.786997806216
