index	gene_name	mean_tpm
ENSG00000185670	ZBTB3	1464.4830703991902
ENSG00000173153	ESRRA	1847.9801063641298
ENSG00000173039	RELA	1720.8114307679098
ENSG00000172818	OVOL1	233.76822994251538
ENSG00000175592	FOSL1	727.919846081109
ENSG00000167800	TBX10	46.865934225467974
ENSG00000165462	PHOX2A	3.3355998548826733
ENSG00000137492	THAP12	2884.476904474633
ENSG00000137504	CREBZF	3141.030024113957
ENSG00000183340	JRKL	369.41903111592865
ENSG00000082175	PGR	3.8839957912267167
ENSG00000110777	POU2AF1	2.9510166274312333
ENSG00000109906	ZBTB16	5.612806837690449
ENSG00000118058	KMT2A	4850.336701788609
ENSG00000176302	FOXR1	1.6555977036368568
ENSG00000172273	HINFP	2158.5517551755634
ENSG00000137709	POU2F3	121.10409711390571
ENSG00000188909	BSX	0.6227397692491267
ENSG00000166261	ZNF202	3234.571510843454
ENSG00000165495	PKNOX2	72.23778922767767
ENSG00000134954	ETS1	3780.8102316261034
ENSG00000151702	FLI1	46.148968136017565
ENSG00000043039	BARX2	1.6300627659496936
ENSG00000196323	ZBTB44	3522.02350238705
ENSG00000111206	FOXM1	9254.780059191924
ENSG00000197905	TEAD4	7134.425817041392
ENSG00000126746	ZNF384	3555.7019990752633
ENSG00000111704	NANOG	2492.4651045558635
ENSG00000065970	FOXJ2	928.9574755221292
ENSG00000196946	ZNF705A	0.0
ENSG00000060138	YBX3	17781.2214641575
ENSG00000139083	ETV6	1560.2246279232434
ENSG00000111269	CREBL2	1267.8706103958577
ENSG00000134532	SOX5	16.44455788109339
ENSG00000123095	BHLHE41	115.5841929181732
ENSG00000029153	ARNTL2	905.2397220539387
ENSG00000185610	DBX2	8.25245358049712
ENSG00000111424	VDR	201.31899946122
ENSG00000167528	ZNF641	615.1113139615617
ENSG00000123268	ATF1	1111.355093874359
ENSG00000135457	TFCP2	3827.7093138449236
ENSG00000184271	POU6F1	339.2533561711377
ENSG00000123358	NR4A1	682.6173242906176
ENSG00000139651	ZNF740	2571.260150889273
ENSG00000172819	RARG	3821.9803179820206
ENSG00000170374	SP7	7.092954853669323
ENSG00000185591	SP1	5619.230546093852
ENSG00000170653	ATF7	987.7659592193017
ENSG00000123364	HOXC13	0.6843161333106268
ENSG00000123407	HOXC12	0.0
ENSG00000123388	HOXC11	0.0
ENSG00000180818	HOXC10	0.0
ENSG00000197757	HOXC6	0.0
ENSG00000180806	HOXC9	0.0
ENSG00000037965	HOXC8	0.0
ENSG00000198353	HOXC4	0.0
ENSG00000172789	HOXC5	0.0
ENSG00000123405	NFE2	52.694657543421066
ENSG00000123307	NEUROD4	0.6227397692491267
ENSG00000123411	IKZF4	1004.3016673920437
ENSG00000170581	STAT2	1528.1294757278035
ENSG00000166888	STAT6	2794.2472535186266
ENSG00000111087	GLI1	1024.0611745217557
ENSG00000175197	DDIT3	356.2781689015407
ENSG00000149948	HMGA2	7029.22541325997
ENSG00000165891	E2F7	2096.6339408994168
ENSG00000111046	MYF6	2.601344336275923
ENSG00000111049	MYF5	0.0
ENSG00000180318	ALX1	28.839983583824367
ENSG00000120798	NR2C1	1497.1925637355073
ENSG00000111145	ELK3	1004.3258570525444
ENSG00000012504	NR1H4	0.0
ENSG00000166211	SPIC	0.31136988462456333
ENSG00000139352	ASCL1	0.99568601793519
ENSG00000120837	NFYB	2680.12755493339
ENSG00000111783	RFX4	6.560814450485926
ENSG00000110851	PRDM4	1515.3271238541001
ENSG00000187855	ASCL4	0.0
ENSG00000139445	FOXN4	18.072263072804265
ENSG00000111249	CUX2	568.5931487845113
ENSG00000089116	LHX5	4.618251309833467
ENSG00000089225	TBX5	12.311802465299378
ENSG00000135111	TBX3	4.879681809161906
ENSG00000135100	HNF1A	88.95069943838713
ENSG00000089094	KDM2B	8777.07657326126
ENSG00000175727	MLXIP	5076.244350447957
ENSG00000179195	ZNF664	3570.1824556663364
ENSG00000196458	ZNF605	424.08867827485096
ENSG00000198393	ZNF26	9.43522626485565
ENSG00000198040	ZNF84	18.584617582773934
ENSG00000196387	ZNF140	535.7589756841313
ENSG00000214029	ZNF891	275.4174083535657
ENSG00000256223	ZNF10	452.086698730401
ENSG00000227059	ANHX	0.0
ENSG00000122034	GTF3A	4643.444879217731
ENSG00000169840	GSX1	0.0
ENSG00000139515	PDX1	0.0
ENSG00000165556	CDX2	2.66405119041563
ENSG00000120669	SOHLH2	11.576416456614444
ENSG00000250709	CCDC169-SOHLH2	0.0
ENSG00000120693	SMAD9	36.270036447970334
ENSG00000150907	FOXO1	3529.1486565027394
ENSG00000120690	ELF1	499.878279907826
ENSG00000102554	KLF5	207.05281864618033
ENSG00000118922	KLF12	775.2521980843684
ENSG00000152192	POU4F1	4.381225258113983
ENSG00000125285	SOX21	27.6270151116474
ENSG00000139793	MBNL2	39.176862734578926
ENSG00000139800	ZIC5	2585.91307673723
ENSG00000043355	ZIC2	4681.22699767449
ENSG00000182968	SOX1	3.6830111658815734
ENSG00000198176	TFDP1	9122.101565581817
ENSG00000165804	ZNF219	2779.457403805454
ENSG00000165821	SALL2	27333.9741812464
ENSG00000092067	CEBPE	3.372771771335213
ENSG00000215271	HOMEZ	777.9826093156917
ENSG00000136367	ZFHX2	2931.1648350916967
ENSG00000129535	NRL	71.08191745498537
ENSG00000213928	IRF9	78.14571041683205
ENSG00000100968	NFATC4	812.4105499812313
ENSG00000176165	FOXG1	3.2984279384301334
ENSG00000151322	NPAS3	22.402418455543867
ENSG00000136352	NKX2-1	0.31136988462456333
ENSG00000136327	NKX2-8	0.6227397692491267
ENSG00000198807	PAX9	24.272995337530137
ENSG00000129514	FOXA1	4.269709508756364
ENSG00000182521	TBPL2	0.99568601793519
ENSG00000165588	OTX2	1122.2301492755412
ENSG00000184302	SIX6	4.7669389756436304
ENSG00000126778	SIX1	26.983401254842363
ENSG00000100625	SIX4	1727.0663503301432
ENSG00000100644	HIF1A	10685.529211388748
ENSG00000140009	ESR2	16.963930815433226
ENSG00000126804	ZBTB1	1566.2384221865648
ENSG00000125952	MAX	2125.0251803489
ENSG00000205683	DPF3	2.9986950325709434
ENSG00000119725	ZNF410	24.895638512696763
ENSG00000119614	VSX2	38.12449668661433
ENSG00000119608	PROX2	20.451706400443133
ENSG00000170345	FOS	741.2464912284067
ENSG00000140044	JDP2	1483.9496201945901
ENSG00000156127	BATF	0.3357743322335233
ENSG00000119715	ESRRB	86.996970286771
ENSG00000053254	FOXN3	7122.43053210696
ENSG00000133937	GSC	3.3355998548826733
ENSG00000127152	BCL11B	187.1217545599733
ENSG00000100811	YY1	7165.064601167163
ENSG00000179627	ZBTB42	188.81073433088798
ENSG00000169926	KLF13	3146.691069944083
ENSG00000198146	ZNF770	3524.9929074941933
ENSG00000255192	NANOGP8	1313.35201786739
ENSG00000134138	MEIS2	3.2984279384301334
ENSG00000174197	MGA	3007.6829397402867
ENSG00000140265	ZSCAN29	2786.1699114387634
ENSG00000169856	ONECUT1	24.0185832625718
ENSG00000181827	RFX7	2517.0035165884
ENSG00000140262	TCF12	3817.9395434903295
ENSG00000171956	FOXB1	62.262412535008735
ENSG00000069667	RORA	198.52857897009667
ENSG00000166949	SMAD3	1852.4915461514931
ENSG00000188779	SKOR1	2.6873251479463804
ENSG00000179361	ARID3B	17654.27832105367
ENSG00000159556	ISL2	24.519204199693664
ENSG00000172379	ARNT2	1192.11480045965
ENSG00000214575	CPEB1	100.53865627968439
ENSG00000169594	BNC1	208.46197200375263
ENSG00000166823	MESP1	1.92979567180888
ENSG00000188095	MESP2	21.240562154477235
ENSG00000196391	ZNF774	57.457032263015925
ENSG00000185551	NR2F2	0.99568601793519
ENSG00000068305	MEF2A	1119.8962909016147
ENSG00000005513	SOX8	437.8384341916353
ENSG00000167967	E4F1	1994.3570534458433
ENSG00000130182	ZSCAN10	10199.383030567777
ENSG00000122386	ZNF205	1102.1168485007177
ENSG00000085644	ZNF213	702.0817787361307
ENSG00000010539	ZNF200	841.5442076994647
ENSG00000006194	ZNF263	3031.70032338244
ENSG00000162086	ZNF75A	766.007650513255
ENSG00000103343	ZNF174	738.7036141992843
ENSG00000167981	ZNF597	135.02999659424134
ENSG00000090447	TFAP4	1877.37784798184
ENSG00000126603	GLIS2	1047.993428258372
ENSG00000155592	ZKSCAN2	1298.107994392875
ENSG00000103495	MAZ	3878.6677387260133
ENSG00000149922	TBX6	48.56548678602656
ENSG00000179965	ZNF771	232.35223471243702
ENSG00000169957	ZNF768	2984.3690202572634
ENSG00000169951	ZNF764	326.64277010450337
ENSG00000197162	ZNF785	361.6140384541807
ENSG00000185947	ZNF267	1041.4950619249664
ENSG00000102935	ZNF423	4530.42630332588
ENSG00000103449	SALL1	5508.5147489671
ENSG00000177508	IRX3	28.874894520120467
ENSG00000176842	IRX5	10.579599948601034
ENSG00000159387	IRX6	2.9626536061966093
ENSG00000102878	HSF4	1.2826514549507932
ENSG00000205250	E2F4	6494.951167865359
ENSG00000102974	CTCF	7622.676980780375
ENSG00000072736	NFATC3	1482.565989198897
ENSG00000184939	ZFP90	781.0982834203369
ENSG00000132604	TERF2	2647.2430935545667
ENSG00000102908	NFAT5	1280.3051199519616
ENSG00000167377	ZNF23	66.83190924797076
ENSG00000157429	ZNF19	140.944936207766
ENSG00000102984	ZNF821	588.2126001332723
ENSG00000140836	ZFHX3	207.16145618884102
ENSG00000184517	ZFP1	394.0590184668957
ENSG00000178573	MAF	216.39253720832767
ENSG00000140968	IRF8	37.475889901694735
ENSG00000103241	FOXF1	1.3813997354648364
ENSG00000176692	FOXC2	3.9699766028971766
ENSG00000176678	FOXL1	11.200078737693758
ENSG00000185669	SNAI3	392.37080275445896
ENSG00000170100	ZNF778	893.2845456574227
ENSG00000158805	ZNF276	337.42019869211566
ENSG00000177946	CENPBD1	369.9909684410433
ENSG00000177374	HIC1	5.57789590139432
ENSG00000070444	MNT	1048.8887222421797
ENSG00000180787	ZFP3	49.353459536493894
ENSG00000167840	ZNF232	2184.2266346513534
ENSG00000180626	ZNF594	677.5672377928464
ENSG00000161940	BCL6B	244.78007952109667
ENSG00000006047	YBX2	696.7037296010831
ENSG00000174282	ZBTB4	1755.8873519686933
ENSG00000129194	SOX15	275.82575016317463
ENSG00000141510	TP53	12759.477444176002
ENSG00000179111	HES7	2.364318284556443
ENSG00000154957	ZNF18	738.3576231606113
ENSG00000141040	ZNF287	326.69295697631065
ENSG00000072310	SREBF1	6155.46631369667
ENSG00000109101	FOXN1	0.34854180107710336
ENSG00000171532	NEUROD2	0.6970836021542067
ENSG00000161405	IKZF3	10.890969833225599
ENSG00000126351	THRA	889.3218549101372
ENSG00000126368	NR1D1	355.3083378966657
ENSG00000131759	RARA	1001.9746855731952
ENSG00000173757	STAT5B	5772.054544374497
ENSG00000126561	STAT5A	472.0387294377547
ENSG00000168610	STAT3	8882.980817625701
ENSG00000108788	MLX	3105.157684491427
ENSG00000175832	ETV4	11138.59910446306
ENSG00000005102	MEOX1	5.32697189075305
ENSG00000073861	TBX21	3.9827440717407563
ENSG00000189120	SP6	68.73601908966354
ENSG00000167182	SP2	1185.5824534518933
ENSG00000082641	NFE2L1	28609.846276705797
ENSG00000120094	HOXB1	2.2655700040424
ENSG00000173917	HOXB2	0.0
ENSG00000120093	HOXB3	0.3357743322335233
ENSG00000182742	HOXB4	0.0
ENSG00000120075	HOXB5	0.0
ENSG00000108511	HOXB6	0.0
ENSG00000260027	HOXB7	0.34854180107710336
ENSG00000120068	HOXB8	0.0
ENSG00000170689	HOXB9	0.0
ENSG00000159184	HOXB13	0.0
ENSG00000108813	DLX4	16.38052734871057
ENSG00000064195	DLX3	2.9626536061966093
ENSG00000108924	HLF	18.609022030382867
ENSG00000136451	VEZF1	2505.166962265513
ENSG00000176160	HSF5	0.31136988462456333
ENSG00000121068	TBX2	0.6970836021542067
ENSG00000121075	TBX4	0.34854180107710336
ENSG00000171634	BPTF	7925.4945393996195
ENSG00000125398	SOX9	380.55488778728835
ENSG00000129654	FOXJ1	770.1158012533057
ENSG00000197063	MAFG	5356.340652152983
ENSG00000141568	FOXK2	4973.987939126114
ENSG00000177426	TGIF1	9886.17592150273
ENSG00000198081	ZBTB14	1246.52098831456
ENSG00000175322	ZNF519	403.4565898448863
ENSG00000141448	GATA6	2.6512837215720464
ENSG00000198795	ZNF521	265.7558014154963
ENSG00000186814	ZSCAN30	518.1227097947464
ENSG00000186496	ZNF396	27.99308182578177
ENSG00000215474	SKOR2	6.29825346107928
ENSG00000184828	ZBTB7C	25.988845726985364
ENSG00000154832	CXXC1	4076.682882360717
ENSG00000141646	SMAD4	2958.1187747471868
ENSG00000134046	MBD2	943.8185185523338
ENSG00000196628	TCF4	3358.7148531429034
ENSG00000119547	ONECUT2	103.94658647382728
ENSG00000134438	RAX	2.9498861373530274
ENSG00000130856	ZNF236	681.4654036079249
ENSG00000131196	NFATC1	207.87731744764832
ENSG00000177732	SOX12	4526.207340881893
ENSG00000125878	TCF15	240.93268808443864
ENSG00000215397	SCRT2	47.931013443929636
ENSG00000088876	ZNF343	168.5337878027007
ENSG00000088881	EBF4	18.370768894502767
ENSG00000125817	CENPB	3197.182588212177
ENSG00000125850	OVOL2	408.7574112256261
ENSG00000125846	ZNF133	1017.6085552850378
ENSG00000173404	INSM1	17.398356834098333
ENSG00000125816	NKX2-4	5.0156020061284865
ENSG00000125820	NKX2-2	0.0
ENSG00000125813	PAX1	0.31136988462456333
ENSG00000125798	FOXA2	43.7671249384039
ENSG00000125812	GZF1	1320.5715136109932
ENSG00000100987	VSX1	0.9829185490916066
ENSG00000130684	ZNF337	74.9808993994761
ENSG00000179772	FOXS1	10.579599948601034
ENSG00000126003	PLAGL2	3707.8684723064634
ENSG00000101412	E2F1	2047.4931903591132
ENSG00000131061	ZNF341	540.3022675887333
ENSG00000118707	TGIF2	5446.742399955991
ENSG00000204103	MAFB	270.93448567359366
ENSG00000101057	MYBL2	14233.248936781834
ENSG00000101076	HNF4A	3.994381050506137
ENSG00000124232	RBPJL	23.70588969970414
ENSG00000198185	ZNF334	732.3753319059166
ENSG00000124216	SNAI1	502.783440089812
ENSG00000172216	CEBPB	768.0935408789863
ENSG00000101096	NFATC2	51.06704894579273
ENSG00000101115	SALL4	8444.32707887245
ENSG00000020256	ZFP64	1995.7693657692234
ENSG00000171940	ZNF217	3850.876679331977
ENSG00000087510	TFAP2C	396.76078049673697
ENSG00000124092	CTCFL	143.7876822973354
ENSG00000130700	GATA5	2.99982552264915
ENSG00000101190	TCFL5	960.8792144477608
ENSG00000125533	BHLHE23	0.99568601793519
ENSG00000101216	GMEB2	2164.456449443737
ENSG00000203883	SOX18	2.974290584961983
ENSG00000116017	ARID3A	4329.888173599286
ENSG00000071564	TCF3	14405.478806921965
ENSG00000205922	ONECUT3	1.3070559025597535
ENSG00000129911	KLF16	1775.4306555711235
ENSG00000172006	ZNF554	350.50013371632195
ENSG00000186300	ZNF555	263.97479000358
ENSG00000175691	ZNF77	335.586986914747
ENSG00000141905	NFIC	220.04717289187067
ENSG00000064961	HMG20B	3003.1886888776003
ENSG00000173976	RAX2	2.975421075040193
ENSG00000178951	ZBTB7A	786.336588155627
ENSG00000087903	RFX2	144.394451681981
ENSG00000130544	ZNF557	261.868263261606
ENSG00000167785	ZNF558	336.992221881722
ENSG00000130803	ZNF317	3491.0724216673866
ENSG00000188629	ZNF177	0.34854180107710336
ENSG00000174652	ZNF266	964.616485828967
ENSG00000197961	ZNF121	1869.9709619826579
ENSG00000171469	ZNF561	3182.7932240058035
ENSG00000171466	ZNF562	1507.2283475591
ENSG00000196605	ZNF846	212.395235655389
ENSG00000130816	DNMT1	17915.7154184902
ENSG00000161914	ZNF653	165.83796965971268
ENSG00000198551	ZNF627	962.8219811249725
ENSG00000197933	ZNF823	144.02736307446142
ENSG00000197044	ZNF441	45.3694460848565
ENSG00000171295	ZNF440	186.44480093162701
ENSG00000171291	ZNF439	64.42240902233186
ENSG00000198429	ZNF69	343.096134768107
ENSG00000197647	ZNF433	59.42532352952045
ENSG00000196646	ZNF136	345.3586150867727
ENSG00000197857	ZNF44	215.87709301298102
ENSG00000188868	ZNF563	72.25772601332044
ENSG00000198342	ZNF442	91.4871302387133
ENSG00000196466	ZNF799	161.78254951390332
ENSG00000180855	ZNF443	232.193165790933
ENSG00000249709	ZNF564	19.15515698657052
ENSG00000188033	ZNF490	64.88463095884056
ENSG00000173875	ZNF791	817.2975304006773
ENSG00000171223	JUNB	138.099064424988
ENSG00000105610	KLF1	22.056137634623166
ENSG00000008441	NFIX	5.613937327768653
ENSG00000104903	LYL1	28.4252468642905
ENSG00000132005	RFX1	1211.0421215738634
ENSG00000160961	ZNF333	227.85639201697836
ENSG00000127528	KLF2	9.992901605726244
ENSG00000160113	NR2F6	4497.703177478713
ENSG00000130522	JUND	1693.176071899433
ENSG00000064489	BORCS8-MEF2B	0.6599116857016667
ENSG00000213999	MEF2B	11.412603747721805
ENSG00000105717	PBX4	70.28358910825983
ENSG00000181896	ZNF101	2820.5646144626867
ENSG00000081665	ZNF506	176.007668636561
ENSG00000184635	ZNF93	1930.2167333211353
ENSG00000197124	ZNF682	686.4230499162219
ENSG00000213988	ZNF90	1479.9931963236231
ENSG00000256229	ZNF486	963.1186906464136
ENSG00000237440	ZNF737	200.91174584595333
ENSG00000188171	ZNF626	525.5383634390437
ENSG00000105750	ZNF85	701.192188192636
ENSG00000118620	ZNF430	402.6380995770133
ENSG00000160352	ZNF714	1901.9664531740902
ENSG00000196705	ZNF431	1267.294393963252
ENSG00000182141	ZNF708	1121.2770128242873
ENSG00000197013	ZNF429	302.0884178303983
ENSG00000197020	ZNF100	477.54214667691696
ENSG00000197134	ZNF257	2.314378899260317
ENSG00000197360	ZNF98	0.31136988462456333
ENSG00000229676	ZNF492	0.0
ENSG00000183850	ZNF730	171.80688599421933
ENSG00000197372	ZNF675	764.0272016355284
ENSG00000196172	ZNF681	436.3786150523347
ENSG00000213096	ZNF254	938.4660444232953
ENSG00000245848	CEBPA	0.0
ENSG00000153879	CEBPG	2870.6883094557566
ENSG00000089335	ZNF302	787.93981300244
ENSG00000197841	ZNF181	479.9783426234467
ENSG00000168661	ZNF30	306.89036433642036
ENSG00000180884	ZNF792	376.88519964952434
ENSG00000105698	USF2	4698.126860031924
ENSG00000105672	ETV2	47.74887740988487
ENSG00000011590	ZBTB32	23.818729127304863
ENSG00000196357	ZNF565	129.85053958348428
ENSG00000167635	ZNF146	7260.4328842095565
ENSG00000142065	ZFP14	435.14368429826
ENSG00000181007	ZFP82	797.1047157397683
ENSG00000186017	ZNF566	472.966719733927
ENSG00000254004	ZNF260	1534.1054922775438
ENSG00000186020	ZNF529	736.9439519032163
ENSG00000161298	ZNF382	123.5059313955084
ENSG00000189042	ZNF567	549.4871671247589
ENSG00000197863	ZNF790	270.6748315297953
ENSG00000251247	ZNF345	153.98418095807725
ENSG00000196967	ZNF585A	223.65455718812566
ENSG00000188283	ZNF383	170.87154925618526
ENSG00000181666	HKR1	2034.6602593007399
ENSG00000189164	ZNF527	201.98963482899467
ENSG00000171827	ZNF570	142.7970085790455
ENSG00000188227	ZNF793	640.9455595100267
ENSG00000171817	ZNF540	12.911364871100181
ENSG00000180479	ZNF571	167.74857100541263
ENSG00000120784	ZFP30	304.04063474929666
ENSG00000189144	ZNF573	187.00454406448898
ENSG00000011332	DPF1	459.62621486295234
ENSG00000197782	ZNF780A	503.12032331318034
ENSG00000142025	DMRTC2	1.6683651724804396
ENSG00000105732	ZNF574	2391.20021345955
ENSG00000028277	POU2F2	466.26105770466074
ENSG00000105722	ERF	3605.1156466508332
ENSG00000079432	CIC	3893.923409198733
ENSG00000167637	ZNF283	213.04131568312536
ENSG00000124459	ZNF45	1249.9668025915626
ENSG00000159885	ZNF222	161.63608053251357
ENSG00000178386	ZNF223	64.6139210549856
ENSG00000186026	ZNF284	56.51929565500677
ENSG00000267680	ZNF224	61.148246641692445
ENSG00000256294	ZNF225	261.81519189519696
ENSG00000159917	ZNF235	205.681937402013
ENSG00000267508	ZNF285	113.50845353112283
ENSG00000167384	ZNF180	453.643119481458
ENSG00000104856	RELB	781.839977341199
ENSG00000170684	ZNF296	301.1808363686857
ENSG00000125740	FOSB	55.25520300910896
ENSG00000177045	SIX5	396.559863826563
ENSG00000170608	FOXA3	1390.98303912422
ENSG00000124440	HIF3A	1115.9412134542333
ENSG00000130751	NPAS1	196.67022028558435
ENSG00000105419	MEIS3	691.204275454531
ENSG00000118156	ZNF541	6.769947990279377
ENSG00000105392	CRX	1.3198233714033334
ENSG00000178150	ZNF114	743.635822163978
ENSG00000105516	DBP	219.45712537449765
ENSG00000074219	TEAD2	10186.96804292229
ENSG00000126456	IRF3	3971.8346446552064
ENSG00000169136	ATF5	1725.5806970246667
ENSG00000131408	NR1H2	2252.0973959584203
ENSG00000269404	SPIB	1008.4814037844103
ENSG00000105497	ZNF175	509.15775778676533
ENSG00000198093	ZNF649	2949.4400560650834
ENSG00000176024	ZNF613	541.157020536858
ENSG00000256683	ZNF350	197.59107784598837
ENSG00000197619	ZNF615	461.89823242105194
ENSG00000142556	ZNF614	1648.5316673274629
ENSG00000256087	ZNF432	375.630149270038
ENSG00000204611	ZNF616	1513.0005788283015
ENSG00000196214	ZNF766	1037.424903112407
ENSG00000198464	ZNF480	1331.6340324585938
ENSG00000167554	ZNF610	152.03119592020968
ENSG00000221923	ZNF880	317.53368102993596
ENSG00000167555	ZNF528	27.982671931177066
ENSG00000198633	ZNF534	0.0
ENSG00000198482	ZNF808	214.14168021160268
ENSG00000167562	ZNF701	338.666185206247
ENSG00000213020	ZNF611	255.54095650539702
ENSG00000198538	ZNF28	699.6579965815173
ENSG00000204604	ZNF468	632.8741704055313
ENSG00000182986	ZNF320	2579.1586084632695
ENSG00000180257	ZNF816	361.686875769074
ENSG00000170954	ZNF415	316.15572706305204
ENSG00000197928	ZNF677	935.4924316511255
ENSG00000203326	ZNF525	1142.2130646839648
ENSG00000196417	ZNF765	569.290622823486
ENSG00000160336	ZNF761	957.9869840564601
ENSG00000130844	ZNF331	1769.7822653700969
ENSG00000204595	DPRX	0.6715486644670433
ENSG00000197483	ZNF628	325.13868397502694
ENSG00000171443	ZNF524	94.86799662615067
ENSG00000179922	ZNF784	496.54757804118964
ENSG00000213015	ZNF580	371.83421573929803
ENSG00000171425	ZNF581	2279.2179895253566
ENSG00000142409	ZNF787	2369.1738355717603
ENSG00000167685	ZNF444	1308.5730904634668
ENSG00000131848	ZSCAN5A	333.60461650376595
ENSG00000018869	ZNF582	216.76586983334332
ENSG00000198046	ZNF667	140.97401350811683
ENSG00000196867	ZFP28	357.55628937304397
ENSG00000197951	ZNF71	1180.8739817834041
ENSG00000269699	ZIM2	0.0
ENSG00000141946	ZIM3	0.0
ENSG00000258873	DUXA	0.0
ENSG00000083844	ZNF264	354.2122764809007
ENSG00000204524	ZNF805	154.89391645746733
ENSG00000197714	ZNF460	163.13463646511698
ENSG00000178229	ZNF543	425.2497138128163
ENSG00000131845	ZNF304	896.7662927641082
ENSG00000152433	ZNF547	69.78532574537684
ENSG00000188785	ZNF548	399.0186422610073
ENSG00000186272	ZNF17	286.8301086953697
ENSG00000186230	ZNF749	588.4490689715036
ENSG00000105136	ZNF419	562.5367194608867
ENSG00000121406	ZNF549	853.3357948683778
ENSG00000251369	ZNF550	629.0512137096076
ENSG00000083817	ZNF416	782.5727822943546
ENSG00000171649	ZIK1	2719.250152818953
ENSG00000183647	ZNF530	634.2172876791947
ENSG00000213762	ZNF134	3022.199112202457
ENSG00000121417	ZNF211	775.7260043555093
ENSG00000180532	ZSCAN4	1.0084534867787702
ENSG00000179909	ZNF154	878.5436982718762
ENSG00000083814	ZNF671	411.90481792922833
ENSG00000152443	ZNF776	998.9272263474182
ENSG00000083828	ZNF586	632.3366569858081
ENSG00000178935	ZNF552	735.5804244698326
ENSG00000198466	ZNF587	1116.7461042396098
ENSG00000173480	ZNF417	537.2426660627733
ENSG00000196724	ZNF418	658.6722618704363
ENSG00000152467	ZSCAN1	18.901875401690365
ENSG00000176293	ZNF135	376.11742317382135
ENSG00000181894	ZNF329	1042.0336537638357
ENSG00000171606	ZNF274	1963.5107157333732
ENSG00000182318	ZSCAN22	383.490162145097
ENSG00000171574	ZNF584	301.4963041752477
ENSG00000131849	ZNF132	219.76892393118797
ENSG00000249471	ZNF324B	218.12712759239037
ENSG00000083812	ZNF324	503.61010162314
ENSG00000119574	ZBTB45	1048.6988419605307
ENSG00000099326	MZF1	586.0711321618766
ENSG00000184895	SRY	8.985578609025675
ENSG00000067646	ZFY	438.14680469706104
ENSG00000176679	TGIF2LY	0.3357743322335233
ENSG00000172468	HSFY1	0.0
ENSG00000169953	HSFY2	0.0
ENSG00000063515	GSC2	6.62126032446922
ENSG00000184058	TBX1	4.96679311091057
ENSG00000185252	ZNF74	4084.6079599084
ENSG00000169635	HIC2	3314.7908997164473
ENSG00000169548	ZNF280A	31.37296861556953
ENSG00000100219	XBP1	8736.21270277112
ENSG00000100105	PATZ1	6645.9332126559775
ENSG00000175329	ISX	0.0
ENSG00000100146	SOX10	108.01855193504427
ENSG00000185022	MAFF	605.655861128816
ENSG00000128272	ATF4	40683.617842001564
ENSG00000167074	TEF	993.311972202509
ENSG00000198911	SREBF2	22611.513466922366
ENSG00000186951	PPARA	274.498218551999
ENSG00000154727	GABPA	1287.96877412499
ENSG00000156273	BACH1	1621.579536397956
ENSG00000205927	OLIG2	6.931499719015593
ENSG00000184221	OLIG1	4.6054838409898835
ENSG00000159216	RUNX1	32.34538067597396
ENSG00000159263	SIM2	15.509221143059065
ENSG00000157554	ERG	234.08246603122635
ENSG00000157557	ETS2	3910.4955249852064
ENSG00000141956	PRDM15	1123.6004618768068
ENSG00000160199	PKNOX1	2080.55316258505
ENSG00000160224	AIRE	0.6970836021542067
ENSG00000263001	GTF2I	0.0
ENSG00000266265	KLF14	0.0
ENSG00000272602	ZNF595	0.0
ENSG00000260428	SCX	0.0
ENSG00000261678	SCRT1	0.0
