orth_id	hESC_rep1	hESC_rep2	mESC_rep1	mESC_rep2	mESC_rep3
ENSG00000118137__ENSMUSG00000032083	312	354	0	3	2
ENSG00000160584__ENSMUSG00000034135	3216	2373	2693	2524	3514
ENSG00000168092__ENSMUSG00000003131	12508	9282	4939	4997	6444
ENSG00000149577__ENSMUSG00000034908	1206	984	2293	2447	3190
ENSG00000149591__ENSMUSG00000032085	4214	2540	7	6	12
ENSG00000160613__ENSMUSG00000035382	1623	1070	1166	1121	1468
ENSG00000167257__ENSMUSG00000042790	1599	1188	835	943	1235
ENSG00000186318__ENSMUSG00000032086	1443	1393	1350	1382	1852
ENSG00000110274__ENSMUSG00000043987	1275	994	2887	3148	4125
ENSG00000177103__ENSMUSG00000032087	12	10	104	130	127
ENSG00000137731__ENSMUSG00000059412	4	0	37	38	66
ENSG00000255245__ENSMUSG00000059412	0	0	37	38	66
ENSG00000137726__ENSMUSG00000066705	1072	1060	1015	1193	1304
ENSG00000137747__ENSMUSG00000037129	19	19	4	0	3
ENSG00000110324__ENSMUSG00000032089	4	8	0	0	2
ENSG00000255274__ENSMUSG00000091996	0	0	0	0	0
ENSG00000137648__ENSMUSG00000032091	6	5	0	0	2
ENSG00000177098__ENSMUSG00000046480	325	240	30	14	29
ENSG00000149575__ENSMUSG00000070304	42	24	68	69	115
ENSG00000160588__ENSMUSG00000070305	208	114	356	331	448
ENSG00000149573__ENSMUSG00000032092	66	64	2920	3273	4159
ENSG00000198851__ENSMUSG00000032093	0	2	90	95	139
ENSG00000167286__ENSMUSG00000032094	6	0	36	36	65
ENSG00000160654__ENSMUSG00000002033	5	2	67	60	70
ENSG00000110344__ENSMUSG00000059890	3800	2493	3532	3855	4715
ENSG00000118058__ENSMUSG00000002028	8699	6190	6754	6921	9348
ENSG00000172425__ENSMUSG00000039438	5	4	0	1	0
ENSG00000149582__ENSMUSG00000002032	541	386	41	50	24
ENSG00000118096__ENSMUSG00000002031	631	617	5116	5499	7130
ENSG00000095139__ENSMUSG00000032096	12508	9514	24695	25852	32999
ENSG00000019144__ENSMUSG00000048537	4541	3795	880	907	1165
ENSG00000118094__ENSMUSG00000032098	0	3	0	0	0
ENSG00000110367__ENSMUSG00000032097	12772	10030	21866	22651	29110
ENSG00000160683__ENSMUSG00000047880	0	0	0	0	2
ENSG00000186174__ENSMUSG00000063382	4677	3585	1194	1208	1711
ENSG00000110375__ENSMUSG00000041523	8	4	14	18	27
ENSG00000176302__ENSMUSG00000074397	2	2	65	83	97
ENSG00000186166__ENSMUSG00000043923	814	568	360	386	402
ENSG00000196655__ENSMUSG00000032112	3134	2109	2166	2355	2864
ENSG00000137700__ENSMUSG00000032114	2606	2021	431	489	585
ENSG00000149428__ENSMUSG00000032115	17285	11518	19633	20664	27153
ENSG00000160695__ENSMUSG00000032127	1645	1214	3871	4227	5525
ENSG00000256269__ENSMUSG00000032126	2599	1906	3181	3625	4626
ENSG00000188486__ENSMUSG00000049932	10453	7566	6373	6695	9634
ENSG00000172269__ENSMUSG00000032123	2656	1889	1355	1389	1872
ENSG00000172375__ENSMUSG00000032120	211	204	630	689	956
ENSG00000172273__ENSMUSG00000032119	1394	1094	2797	3098	3926
ENSG00000172350__ENSMUSG00000032131	45	39	17	24	34
ENSG00000160703__ENSMUSG00000032109	939	992	308	308	432
ENSG00000172367__ENSMUSG00000032105	2	8	20	15	33
ENSG00000248712__ENSMUSG00000070306	57	58	0	1	0
ENSG00000110395__ENSMUSG00000034342	8447	6181	11724	11817	15489
ENSG00000076706__ENSMUSG00000032135	1592	1167	10769	11078	14313
ENSG00000173456__ENSMUSG00000053128	3500	3192	121	99	134
ENSG00000173456__ENSMUSG00000072476	3500	3192	5	9	10
ENSG00000173456__ENSMUSG00000111409	3500	3192	2	1	0
ENSG00000223953__ENSMUSG00000079592	2	3	0	0	0
ENSG00000235718__ENSMUSG00000034739	0	0	3	9	5
ENSG00000036672__ENSMUSG00000032010	319	242	252	286	296
ENSG00000154096__ENSMUSG00000032011	12314	9276	116	118	188
ENSG00000110400__ENSMUSG00000032012	11403	7090	1452	1485	2090
ENSG00000137699__ENSMUSG00000032013	4	2	2	0	6
ENSG00000184232__ENSMUSG00000032014	273	395	150	142	166
ENSG00000137709__ENSMUSG00000032015	196	159	310	337	511
ENSG00000181264__ENSMUSG00000048503	847	627	692	527	704
ENSG00000196914__ENSMUSG00000059495	4330	4047	4119	4450	5686
ENSG00000149403__ENSMUSG00000032017	85	89	50	61	98
ENSG00000154114__ENSMUSG00000037287	863	696	1764	1796	2482
ENSG00000109927__ENSMUSG00000037705	142	104	28	26	31
ENSG00000109929__ENSMUSG00000032018	10484	7951	2051	2147	2660
ENSG00000137642__ENSMUSG00000049313	6239	4622	4675	4893	6672
ENSG00000154127__ENSMUSG00000032020	810	630	50	85	70
ENSG00000109943__ENSMUSG00000032021	4	13	0	0	0
ENSG00000109944__ENSMUSG00000032023	67	54	1	0	0
ENSG00000188909__ENSMUSG00000054360	0	0	0	0	0
ENSG00000109971__ENSMUSG00000015656	132035	64683	99651	103877	143519
ENSG00000166250__ENSMUSG00000032024	2909	1756	1138	1304	1586
ENSG00000023171__ENSMUSG00000040111	1313	1139	3868	3830	5128
ENSG00000166257__ENSMUSG00000049281	100	88	155	185	215
ENSG00000166261__ENSMUSG00000025602	2729	1758	232	259	284
ENSG00000221931__ENSMUSG00000051095	1	0	439	459	574
ENSG00000204300__ENSMUSG00000040541	2	0	2	6	8
ENSG00000181518__ENSMUSG00000049073	0	0	65	70	86
ENSG00000171014__ENSMUSG00000045812	0	0	9	19	15
ENSG00000196248__ENSMUSG00000049010	0	0	26	25	17
ENSG00000198674__ENSMUSG00000046678	0	0	11	21	11
ENSG00000110002__ENSMUSG00000023186	1037	922	2312	2286	3057
ENSG00000110002__ENSMUSG00000038112	1037	922	74	65	83
ENSG00000197309__ENSMUSG00000050853	0	0	0	0	0
ENSG00000196341__ENSMUSG00000047667	0	0	0	0	0
ENSG00000196341__ENSMUSG00000063221	0	0	0	0	0
ENSG00000196341__ENSMUSG00000058515	0	0	0	1	0
ENSG00000279116__ENSMUSG00000062103	0	0	0	0	0
ENSG00000279116__ENSMUSG00000064333	0	0	0	0	0
ENSG00000280090__ENSMUSG00000066747	0	0	0	0	0
ENSG00000197125__ENSMUSG00000066748	0	0	0	0	1
ENSG00000170953__ENSMUSG00000063350	0	0	0	0	0
ENSG00000170953__ENSMUSG00000058628	0	0	0	0	0
ENSG00000170953__ENSMUSG00000066750	0	0	0	0	0
ENSG00000196119__ENSMUSG00000110526	0	0	0	0	0
ENSG00000196119__ENSMUSG00000061165	0	0	2	0	2
ENSG00000154143__ENSMUSG00000011118	0	0	0	0	0
ENSG00000154144__ENSMUSG00000011114	1397	1034	7234	7605	9787
ENSG00000110013__ENSMUSG00000001942	278	295	812	930	1129
ENSG00000064199__ENSMUSG00000001948	346	347	43	48	64
ENSG00000154146__ENSMUSG00000053310	397	460	18	22	43
ENSG00000019102__ENSMUSG00000001943	19	10	10	12	17
ENSG00000149564__ENSMUSG00000001946	22	30	15	21	24
ENSG00000120458__ENSMUSG00000042138	1099	597	2662	3000	3660
ENSG00000154134__ENSMUSG00000032128	309	398	1	4	1
ENSG00000154133__ENSMUSG00000032125	0	6	17	2	14
ENSG00000165478__ENSMUSG00000046240	0	1	10	6	4
ENSG00000149548__ENSMUSG00000034303	457	373	379	433	524
ENSG00000134955__ENSMUSG00000032122	97	116	284	314	354
ENSG00000150433__ENSMUSG00000032121	947	778	359	384	453
ENSG00000165495__ENSMUSG00000035934	787	789	1042	1159	1418
ENSG00000149557__ENSMUSG00000032118	4365	3129	595	619	814
ENSG00000149547__ENSMUSG00000062762	10498	7379	8631	9512	12201
ENSG00000134910__ENSMUSG00000032116	10222	6955	18750	19627	25128
ENSG00000149554__ENSMUSG00000032113	6372	4562	5326	5497	6872
ENSG00000134940__ENSMUSG00000032110	55	30	7	8	4
ENSG00000171053__ENSMUSG00000091215	0	0	0	0	0
ENSG00000196844__ENSMUSG00000074452	0	0	25	27	27
ENSG00000236027__ENSMUSG00000094995	0	0	1	2	0
ENSG00000237353__ENSMUSG00000032099	0	0	2	1	2
ENSG00000198331__ENSMUSG00000050555	533	504	1556	1711	2035
ENSG00000110060__ENSMUSG00000032103	1228	898	3	3	1
ENSG00000109832__ENSMUSG00000032101	845	602	177	185	272
ENSG00000064309__ENSMUSG00000038119	2537	2246	1042	1074	1297
ENSG00000165526__ENSMUSG00000032044	2112	1346	1877	1819	2394
ENSG00000197798__ENSMUSG00000050471	2585	1783	1005	1162	1325
ENSG00000182934__ENSMUSG00000032042	4218	3302	9841	10159	13413
ENSG00000110074__ENSMUSG00000039048	2153	1425	2666	3022	3871
ENSG00000150455__ENSMUSG00000032041	199	168	323	309	395
ENSG00000110063__ENSMUSG00000032040	884	735	2198	2260	3008
ENSG00000110080__ENSMUSG00000032038	1027	663	1503	1503	2138
ENSG00000149571__ENSMUSG00000032036	55	99	12	18	23
ENSG00000134954__ENSMUSG00000032035	3506	2205	99	117	173
ENSG00000151702__ENSMUSG00000016087	117	144	0	0	2
ENSG00000151704__ENSMUSG00000041248	29	11	0	0	2
ENSG00000120457__ENSMUSG00000032034	36	61	0	1	0
ENSG00000134909__ENSMUSG00000041444	3192	2895	6596	6590	8626
ENSG00000043039__ENSMUSG00000032033	2	4	6	2	2
ENSG00000151715__ENSMUSG00000041737	28	31	4	2	10
ENSG00000170322__ENSMUSG00000042185	3900	2622	3696	3960	4982
ENSG00000170325__ENSMUSG00000042496	1705	1078	2782	2788	3575
ENSG00000084234__ENSMUSG00000031996	30779	23138	23792	24462	31437
ENSG00000149418__ENSMUSG00000031995	819	451	6295	6622	8661
ENSG00000196323__ENSMUSG00000047412	7549	4883	10559	10589	13595
ENSG00000134917__ENSMUSG00000031994	756	418	62	74	78
ENSG00000166106__ENSMUSG00000033453	548	428	102	92	147
ENSG00000120451__ENSMUSG00000031993	3686	2837	1036	1133	1529
ENSG00000182667__ENSMUSG00000059974	979	966	28	28	41
ENSG00000183715__ENSMUSG00000062257	246	264	3	3	7
ENSG00000166118__ENSMUSG00000031991	0	0	0	0	0
ENSG00000080854__ENSMUSG00000034275	1286	1083	5004	5003	6726
ENSG00000166086__ENSMUSG00000031990	4726	3794	1390	1513	2021
ENSG00000151503__ENSMUSG00000035024	5181	3656	5583	5764	7746
ENSG00000151502__ENSMUSG00000031988	2449	1766	2269	2284	3111
ENSG00000151500__ENSMUSG00000035443	3053	2410	5247	5578	6952
ENSG00000151498__ENSMUSG00000031969	3463	2251	1662	1913	2401
ENSG00000166105__ENSMUSG00000031966	2761	1515	0	0	0
ENSG00000149328__ENSMUSG00000036395	489	366	192	232	281
ENSG00000109956__ENSMUSG00000045994	3806	2756	4	2	2
ENSG00000120645__ENSMUSG00000040797	88	110	4	3	7
ENSG00000111181__ENSMUSG00000030109	11	16	5	4	8
ENSG00000010379__ENSMUSG00000030108	0	4	2	4	4
ENSG00000073614__ENSMUSG00000030180	3830	3006	7347	7557	9830
ENSG00000120647__ENSMUSG00000030177	1751	1279	2475	2780	3242
ENSG00000139044__ENSMUSG00000041372	1387	1154	4564	4811	6701
ENSG00000171840__ENSMUSG00000041377	2	5	4	4	9
ENSG00000060237__ENSMUSG00000045962	17291	13828	23392	24135	31999
ENSG00000002016__ENSMUSG00000030166	732	577	753	740	971
ENSG00000082805__ENSMUSG00000030172	3337	2722	2985	3029	3957
ENSG00000111186__ENSMUSG00000030170	852	661	114	116	155
ENSG00000171823__ENSMUSG00000030019	1246	842	2783	2965	4095
ENSG00000006831__ENSMUSG00000030168	4374	3362	11291	11464	15110
ENSG00000151062__ENSMUSG00000041460	34	19	28	24	35
ENSG00000166159__ENSMUSG00000055003	8	0	79	89	131
ENSG00000151065__ENSMUSG00000041477	1473	1312	389	401	536
ENSG00000151067__ENSMUSG00000051331	104	75	29	51	34
ENSG00000004478__ENSMUSG00000030357	9814	6809	39898	42292	55584
ENSG00000111203__ENSMUSG00000001518	930	548	2051	2130	2915
ENSG00000053702__ENSMUSG00000001520	109	83	41	45	54
ENSG00000053702__ENSMUSG00000108011	109	83	0	0	0
ENSG00000283297__ENSMUSG00000079304	0	0	1	0	2
ENSG00000111206__ENSMUSG00000001517	8681	6174	3812	4248	5446
ENSG00000171792__ENSMUSG00000048668	3198	2726	1689	1819	2426
ENSG00000078246__ENSMUSG00000001521	2258	1742	5708	6019	8050
ENSG00000197905__ENSMUSG00000030353	4320	2547	3617	3921	5014
ENSG00000011105__ENSMUSG00000030352	2203	1837	799	855	1028
ENSG00000111218__ENSMUSG00000030350	185	183	152	191	221
ENSG00000130038__ENSMUSG00000061414	199	193	19	12	6
ENSG00000111224__ENSMUSG00000037997	1239	1043	772	827	1008
ENSG00000118971__ENSMUSG00000000184	13293	11252	336	329	501
ENSG00000078237__ENSMUSG00000038028	1683	1346	6964	7194	9474
ENSG00000118972__ENSMUSG00000000182	29	55	15	13	13
ENSG00000111241__ENSMUSG00000000183	8	0	0	1	0
ENSG00000047621__ENSMUSG00000030347	1194	860	898	931	1229
ENSG00000111247__ENSMUSG00000030346	3163	2319	2238	2358	2914
ENSG00000010219__ENSMUSG00000030345	250	239	16	16	27
ENSG00000111254__ENSMUSG00000030344	106	102	1	4	0
ENSG00000139180__ENSMUSG00000000399	868	471	5808	6199	7428
ENSG00000151079__ENSMUSG00000038077	0	0	6	2	4
ENSG00000111262__ENSMUSG00000047976	32	32	0	2	2
ENSG00000130037__ENSMUSG00000045534	95	33	23	41	41
ENSG00000185652__ENSMUSG00000049107	76	63	2	6	6
ENSG00000047617__ENSMUSG00000038115	267	208	4	4	1
ENSG00000110799__ENSMUSG00000001930	390	257	3001	3212	3940
ENSG00000010278__ENSMUSG00000030342	4940	3476	16428	16621	21176
ENSG00000008323__ENSMUSG00000038167	939	752	148	153	186
ENSG00000067182__ENSMUSG00000030341	3203	2053	574	558	762
ENSG00000111319__ENSMUSG00000030340	5185	3076	34	51	31
ENSG00000111321__ENSMUSG00000030339	166	171	141	142	205
ENSG00000139193__ENSMUSG00000030336	1	4	3	5	9
ENSG00000139192__ENSMUSG00000038213	40	37	169	165	231
ENSG00000139190__ENSMUSG00000030337	430	335	320	315	362
ENSG00000111639__ENSMUSG00000030335	4599	3277	3239	3538	4523
ENSG00000010292__ENSMUSG00000038252	12411	10790	26742	28427	37181
ENSG00000111640__ENSMUSG00000110469	133892	90493	0	0	0
ENSG00000111640__ENSMUSG00000097148	133892	90493	1874	1842	2695
ENSG00000111640__ENSMUSG00000057666	133892	90493	72312	77634	105225
ENSG00000010295__ENSMUSG00000038271	1015	685	515	491	735
ENSG00000111642__ENSMUSG00000063870	27367	21155	38909	40409	53750
ENSG00000184574__ENSMUSG00000067714	32	23	312	374	464
ENSG00000111644__ENSMUSG00000072770	25	41	526	459	610
ENSG00000111653__ENSMUSG00000030330	734	600	96	84	150
ENSG00000126746__ENSMUSG00000038346	2975	2350	3139	3354	4511
ENSG00000139200__ENSMUSG00000030329	505	535	401	493	629
ENSG00000111652__ENSMUSG00000030127	2179	1515	7792	8418	11152
ENSG00000089693__ENSMUSG00000030120	11180	7784	15276	16199	21759
ENSG00000089692__ENSMUSG00000030124	100	92	66	67	83
ENSG00000010610__ENSMUSG00000023274	295	375	61	36	46
ENSG00000250510__ENSMUSG00000038390	410	446	158	186	246
ENSG00000110811__ENSMUSG00000023191	2019	1388	139	116	206
ENSG00000111664__ENSMUSG00000023439	335	190	0	2	0
ENSG00000111665__ENSMUSG00000023505	1914	1405	9323	9175	12346
ENSG00000111667__ENSMUSG00000038429	7966	5446	10866	12120	15308
ENSG00000111669__ENSMUSG00000023456	38407	28945	19418	20632	26586
ENSG00000111671__ENSMUSG00000038451	601	377	212	260	289
ENSG00000010626__ENSMUSG00000030125	82	126	6	6	5
ENSG00000111674__ENSMUSG00000004267	4223	4474	149	190	245
ENSG00000111676__ENSMUSG00000107478	11363	8346	1	3	2
ENSG00000111676__ENSMUSG00000004263	11363	8346	106	107	134
ENSG00000111678__ENSMUSG00000072772	1157	877	278	308	427
ENSG00000111679__ENSMUSG00000004266	746	548	1843	2061	2790
ENSG00000215021__ENSMUSG00000004264	14870	9764	14889	16192	21449
ENSG00000126749__ENSMUSG00000004268	640	348	7505	7998	10170
ENSG00000111684__ENSMUSG00000004270	1202	722	5608	5861	7481
ENSG00000182326__ENSMUSG00000079343	319	227	14	23	33
ENSG00000182326__ENSMUSG00000038521	319	227	294	301	389
ENSG00000159403__ENSMUSG00000098470	253	206	0	0	0
ENSG00000159403__ENSMUSG00000055172	253	206	1	1	6
ENSG00000139178__ENSMUSG00000038527	509	553	252	195	291
ENSG00000139182__ENSMUSG00000008153	2107	1797	1175	1393	1655
ENSG00000139197__ENSMUSG00000005069	2271	1755	4863	5194	6811
ENSG00000215009__ENSMUSG00000047026	17	2	4	3	2
ENSG00000177575__ENSMUSG00000008845	6	3	1	2	1
ENSG00000111701__ENSMUSG00000040613	0	0	308	335	376
ENSG00000184344__ENSMUSG00000030117	1089	796	8869	9482	11956
ENSG00000187569__ENSMUSG00000046323	33	18	971	927	1245
ENSG00000198178__ENSMUSG00000043832	1	2	0	1	2
ENSG00000198178__ENSMUSG00000030148	1	2	1	2	6
ENSG00000198178__ENSMUSG00000067767	1	2	0	0	0
ENSG00000198178__ENSMUSG00000059639	1	2	0	0	0
ENSG00000198178__ENSMUSG00000030147	1	2	0	0	0
ENSG00000111704__ENSMUSG00000012396	6327	4139	41275	42557	53366
ENSG00000065970__ENSMUSG00000003154	1259	1132	552	542	701
ENSG00000171860__ENSMUSG00000040552	0	0	0	0	0
ENSG00000089818__ENSMUSG00000030327	1312	1055	3737	4056	5218
ENSG00000111729__ENSMUSG00000049037	13	4	15	10	26
ENSG00000205846__ENSMUSG00000023349	4	6	0	0	0
ENSG00000166527__ENSMUSG00000030144	20	10	2	0	0
ENSG00000166523__ENSMUSG00000030142	1	2	0	0	2
ENSG00000111732__ENSMUSG00000040627	15	9	12	3	6
ENSG00000197614__ENSMUSG00000030116	31	42	42	66	83
ENSG00000166532__ENSMUSG00000040649	4976	3841	3554	3716	4727
ENSG00000111752__ENSMUSG00000040669	25534	17540	18238	19701	25863
ENSG00000003056__ENSMUSG00000007458	3481	2504	9781	10188	13065
ENSG00000139187__ENSMUSG00000030114	136	111	0	0	0
ENSG00000175899__ENSMUSG00000030111	859	1855	7443	7736	9688
ENSG00000111796__ENSMUSG00000030361	3	5	0	0	0
ENSG00000111796__ENSMUSG00000079298	3	5	0	0	0
ENSG00000111796__ENSMUSG00000107872	3	5	0	0	0
ENSG00000111796__ENSMUSG00000030154	3	5	4	11	11
ENSG00000111796__ENSMUSG00000079299	3	5	0	0	0
ENSG00000111796__ENSMUSG00000030325	3	5	0	0	0
ENSG00000069493__ENSMUSG00000030365	144	148	4	5	8
ENSG00000069493__ENSMUSG00000030364	144	148	10	6	6
ENSG00000069493__ENSMUSG00000000248	144	148	3	6	4
ENSG00000069493__ENSMUSG00000030155	144	148	3	7	8
ENSG00000069493__ENSMUSG00000030157	144	148	12	13	25
ENSG00000110848__ENSMUSG00000030156	0	0	1	0	0
ENSG00000172322__ENSMUSG00000053063	4	0	19	6	17
ENSG00000165682__ENSMUSG00000030159	2	0	0	0	0
ENSG00000256660__ENSMUSG00000030158	4	0	0	0	0
ENSG00000197992__ENSMUSG00000046080	0	0	0	0	0
ENSG00000150048__ENSMUSG00000033082	14	20	1	0	2
ENSG00000172243__ENSMUSG00000079293	35	6	0	0	0
ENSG00000173391__ENSMUSG00000030162	2	6	0	0	0
ENSG00000165685__ENSMUSG00000030160	5	3	0	0	0
ENSG00000139112__ENSMUSG00000030161	2782	2403	1466	1410	1987
ENSG00000134539__ENSMUSG00000030165	28	31	0	0	0
ENSG00000213809__ENSMUSG00000030149	1	1	2	0	0
ENSG00000180574__ENSMUSG00000035150	0	1	24926	25354	33561
ENSG00000111196__ENSMUSG00000030188	1893	1325	700	736	918
ENSG00000060140__ENSMUSG00000032899	63	43	16	13	28
ENSG00000060138__ENSMUSG00000030189	12070	8938	20864	22096	28410
ENSG00000121377__ENSMUSG00000054497	0	0	0	0	0
ENSG00000121318__ENSMUSG00000063478	5	0	0	0	0
ENSG00000121318__ENSMUSG00000061977	5	0	0	0	0
ENSG00000121318__ENSMUSG00000051153	5	0	0	0	0
ENSG00000121318__ENSMUSG00000057754	5	0	0	0	0
ENSG00000121318__ENSMUSG00000053389	5	0	0	0	0
ENSG00000212128__ENSMUSG00000071150	2	0	0	0	0
ENSG00000212128__ENSMUSG00000056901	2	0	0	0	0
ENSG00000212128__ENSMUSG00000060412	2	0	0	0	0
ENSG00000212127__ENSMUSG00000030194	31	22	0	0	0
ENSG00000212127__ENSMUSG00000057381	31	22	0	0	0
ENSG00000212127__ENSMUSG00000059410	31	22	0	0	0
ENSG00000212127__ENSMUSG00000030196	31	22	0	0	0
ENSG00000212127__ENSMUSG00000056926	31	22	0	0	0
ENSG00000212127__ENSMUSG00000062952	31	22	0	0	0
ENSG00000212127__ENSMUSG00000071149	31	22	0	0	0
ENSG00000212127__ENSMUSG00000063762	31	22	0	0	0
ENSG00000212127__ENSMUSG00000062528	31	22	0	0	0
ENSG00000212127__ENSMUSG00000058349	31	22	0	0	0
ENSG00000212127__ENSMUSG00000071147	31	22	0	0	0
ENSG00000256537__ENSMUSG00000072704	1574	1208	1235	1458	1689
ENSG00000186136__ENSMUSG00000057699	0	0	0	0	0
ENSG00000139083__ENSMUSG00000030199	2345	1789	3919	3884	5175
ENSG00000121380__ENSMUSG00000030200	90	91	458	555	739
ENSG00000070018__ENSMUSG00000030201	6227	4661	5624	5651	7566
ENSG00000111261__ENSMUSG00000032718	318	344	27	56	44
ENSG00000165714__ENSMUSG00000042992	482	335	294	341	440
ENSG00000111266__ENSMUSG00000030203	4280	2806	1781	1814	2310
ENSG00000111269__ENSMUSG00000032652	1704	1448	488	444	612
ENSG00000183150__ENSMUSG00000032641	1003	816	1013	1009	1317
ENSG00000111276__ENSMUSG00000003031	1347	1526	3581	3715	4523
ENSG00000178878__ENSMUSG00000090698	263	436	89	59	105
ENSG00000213782__ENSMUSG00000030204	55	40	6515	6640	8718
ENSG00000013588__ENSMUSG00000046733	42	23	2630	2816	3570
ENSG00000111291__ENSMUSG00000030205	31	8	2	0	0
ENSG00000013583__ENSMUSG00000042770	1284	1133	202	235	292
ENSG00000084444__ENSMUSG00000030207	1940	1641	566	674	793
ENSG00000111305__ENSMUSG00000030206	57	51	2	4	4
ENSG00000134531__ENSMUSG00000030208	103	119	706	801	1031
ENSG00000273079__ENSMUSG00000030209	202	149	12	19	27
ENSG00000171681__ENSMUSG00000030213	13056	11496	9529	9593	12815
ENSG00000121316__ENSMUSG00000030214	691	677	86	89	107
ENSG00000070019__ENSMUSG00000042638	68	54	0	0	0
ENSG00000197837__ENSMUSG00000061482	3086	1942	16	16	37
ENSG00000246705__ENSMUSG00000060032	1106	559	762	853	1139
ENSG00000182993__ENSMUSG00000047515	201	173	112	78	106
ENSG00000179256__ENSMUSG00000043298	8	12	1	0	0
ENSG00000111339__ENSMUSG00000030217	10	18	9	3	10
ENSG00000111341__ENSMUSG00000030218	4	4	6	2	0
ENSG00000139055__ENSMUSG00000030219	14	13	0	0	0
ENSG00000111348__ENSMUSG00000030220	45	43	11	22	14
ENSG00000139053__ENSMUSG00000064330	0	0	5	6	8
ENSG00000134533__ENSMUSG00000030222	52	33	282	300	397
ENSG00000151490__ENSMUSG00000030223	187	161	0	2	2
ENSG00000151491__ENSMUSG00000015766	481	454	1242	1241	1619
ENSG00000023734__ENSMUSG00000030224	14479	10745	12954	13222	17277
ENSG00000023697__ENSMUSG00000030225	1940	1638	1962	2207	2746
ENSG00000188991__ENSMUSG00000044378	2	0	0	2	0
ENSG00000008394__ENSMUSG00000008540	12008	9628	14	16	15
ENSG00000048540__ENSMUSG00000030226	470	482	0	0	0
ENSG00000111404__ENSMUSG00000092164	4	0	0	0	0
ENSG00000139144__ENSMUSG00000030228	6	4	0	0	0
ENSG00000139151__ENSMUSG00000030230	10	2	0	0	0
ENSG00000177938__ENSMUSG00000041791	0	0	0	0	0
ENSG00000052126__ENSMUSG00000030231	7056	5508	2183	2419	3040
ENSG00000139154__ENSMUSG00000030232	3725	2736	7288	7602	9616
ENSG00000172572__ENSMUSG00000041741	326	310	27	21	32
ENSG00000139155__ENSMUSG00000030235	19	11	3	4	0
ENSG00000111700__ENSMUSG00000030236	0	0	26	19	23
ENSG00000257046__ENSMUSG00000030236	0	0	26	19	23
ENSG00000205754__ENSMUSG00000030236	0	0	26	19	23
ENSG00000257062__ENSMUSG00000030236	0	0	26	19	23
ENSG00000134538__ENSMUSG00000030236	1	4	26	19	23
ENSG00000084453__ENSMUSG00000079263	405	368	0	0	0
ENSG00000084453__ENSMUSG00000084927	405	368	6	12	11
ENSG00000084453__ENSMUSG00000079262	405	368	6	15	6
ENSG00000084453__ENSMUSG00000030237	405	368	0	0	1
ENSG00000084453__ENSMUSG00000063975	405	368	0	0	0
ENSG00000084453__ENSMUSG00000041698	405	368	0	0	0
ENSG00000121351__ENSMUSG00000041681	14	17	0	0	0
ENSG00000121350__ENSMUSG00000041671	448	450	394	420	531
ENSG00000004700__ENSMUSG00000030243	2065	1545	1574	1722	2179
ENSG00000111711__ENSMUSG00000030245	3017	2313	4860	5013	6681
ENSG00000134548__ENSMUSG00000071112	47	64	13	29	21
ENSG00000111713__ENSMUSG00000030244	5	3	0	0	0
ENSG00000111716__ENSMUSG00000030246	52303	37848	15574	16203	20767
ENSG00000121361__ENSMUSG00000030247	64	46	2	0	2
ENSG00000069431__ENSMUSG00000030249	317	218	18	11	16
ENSG00000111726__ENSMUSG00000030282	3095	2393	3038	3016	4009
ENSG00000111728__ENSMUSG00000030283	358	584	158	159	211
ENSG00000111731__ENSMUSG00000030279	4544	3216	4403	4621	6093
